case_id	object_key	object_name	date	seq	person	person_idx	raw_inventory_status	raw_contact_3cm_status	raw_contact_5cm_status	template_status	retarget_variant_id	stage2b_status	target_variant_id	target_gate_status	visual_qc_status	cem_status	rl_status	downstream_decision	downstream_failure_mode	downstream_evidence_root	cem_run_id	cem_result_npz	cem_video	cem_metrics_ref	rl_run_id	rl_checkpoint	rl_metrics_ref	rl_video	current_decision	route_diagnostic_status	route_diagnostic_ref	fingertip_vote_status	palm_vote_status	quat_audit_status	face_changed_l	face_changed_r	disable_world_up	target_active_mask_status	target_npz	target_npz_sha256	target_gap_status	active_L_frac	active_R_frac	e101_route_evidence_status	diagnostic_contracts	evidence_root	source_type	source_ref	schema_version	updated_at	notes
chair005_20231030_049_p2	chair005	chair005	20231030	049	person2	1	invalid_raw	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required_non_box,high_risk_nonmove_action
chair005_20231030_050_p1	chair005	chair005	20231030	050	person1	0	invalid_raw	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required_non_box,high_risk_nonmove_action
chair005_20231030_050_p2	chair005	chair005	20231030	050	person2	1	invalid_raw	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required_non_box,high_risk_nonmove_action
chair006_20231003_1_000_p1	chair006	chair006	20231003_1	000	person1	0	invalid_raw	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required_non_box,large_size_near_box025_review,high_risk_nonmove_action
chair006_20231003_1_000_p2	chair006	chair006	20231003_1	000	person2	1	invalid_raw	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required_non_box,large_size_near_box025_review,high_risk_nonmove_action
chair006_20231003_1_001_p1	chair006	chair006	20231003_1	001	person1	0	invalid_raw	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required_non_box,large_size_near_box025_review,high_risk_nonmove_action
chair006_20231003_1_001_p2	chair006	chair006	20231003_1	001	person2	1	invalid_raw	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required_non_box,large_size_near_box025_review,high_risk_nonmove_action
chair006_20231003_1_002_p1	chair006	chair006	20231003_1	002	person1	0	invalid_raw	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required_non_box,large_size_near_box025_review,high_risk_nonmove_action
chair006_20231003_1_002_p2	chair006	chair006	20231003_1	002	person2	1	invalid_raw	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required_non_box,large_size_near_box025_review,high_risk_nonmove_action
chair006_20231003_1_003_p1	chair006	chair006	20231003_1	003	person1	0	present	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_TEMPLATE_BACKLOG																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required_non_box,large_size_near_box025_review
chair006_20231003_1_003_p2	chair006	chair006	20231003_1	003	person2	1	present	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_TEMPLATE_BACKLOG																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required_non_box,large_size_near_box025_review
chair006_20231003_1_004_p1	chair006	chair006	20231003_1	004	person1	0	present	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_TEMPLATE_BACKLOG																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required_non_box,large_size_near_box025_review
chair006_20231003_1_004_p2	chair006	chair006	20231003_1	004	person2	1	present	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_TEMPLATE_BACKLOG																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required_non_box,large_size_near_box025_review
chair006_20231003_1_005_p1	chair006	chair006	20231003_1	005	person1	0	present	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_TEMPLATE_BACKLOG																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required_non_box,large_size_near_box025_review,move_obstacle_review
chair006_20231003_1_005_p2	chair006	chair006	20231003_1	005	person2	1	present	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_TEMPLATE_BACKLOG																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required_non_box,large_size_near_box025_review,move_obstacle_review
chair006_20231003_1_006_p1	chair006	chair006	20231003_1	006	person1	0	present	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_TEMPLATE_BACKLOG																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required_non_box,large_size_near_box025_review,move_obstacle_review
chair006_20231003_1_006_p2	chair006	chair006	20231003_1	006	person2	1	present	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_TEMPLATE_BACKLOG																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required_non_box,large_size_near_box025_review,move_obstacle_review
chair006_20231003_1_007_p1	chair006	chair006	20231003_1	007	person1	0	present	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_TEMPLATE_BACKLOG																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required_non_box,large_size_near_box025_review,move_obstacle_review
chair006_20231003_1_007_p2	chair006	chair006	20231003_1	007	person2	1	present	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_TEMPLATE_BACKLOG																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required_non_box,large_size_near_box025_review,move_obstacle_review
chair006_20231003_1_008_p1	chair006	chair006	20231003_1	008	person1	0	present	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_TEMPLATE_BACKLOG																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required_non_box,large_size_near_box025_review,move_obstacle_review
chair006_20231003_1_008_p2	chair006	chair006	20231003_1	008	person2	1	present	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_TEMPLATE_BACKLOG																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required_non_box,large_size_near_box025_review,move_obstacle_review
chair006_20231003_1_010_p1	chair006	chair006	20231003_1	010	person1	0	invalid_raw	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required_non_box,large_size_near_box025_review,high_risk_nonmove_action
chair006_20231003_1_010_p2	chair006	chair006	20231003_1	010	person2	1	invalid_raw	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required_non_box,large_size_near_box025_review,high_risk_nonmove_action
chair006_20231003_2_008_p1	chair006	chair006	20231003_2	008	person1	0	invalid_raw	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required_non_box,large_size_near_box025_review,high_risk_nonmove_action
chair006_20231003_2_008_p2	chair006	chair006	20231003_2	008	person2	1	invalid_raw	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required_non_box,large_size_near_box025_review,high_risk_nonmove_action
chair006_20231003_2_009_p1	chair006	chair006	20231003_2	009	person1	0	invalid_raw	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required_non_box,large_size_near_box025_review,high_risk_nonmove_action
chair006_20231003_2_009_p2	chair006	chair006	20231003_2	009	person2	1	invalid_raw	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required_non_box,large_size_near_box025_review,high_risk_nonmove_action
chair006_20231003_2_010_p1	chair006	chair006	20231003_2	010	person1	0	invalid_raw	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required_non_box,large_size_near_box025_review,high_risk_nonmove_action
chair006_20231003_2_010_p2	chair006	chair006	20231003_2	010	person2	1	invalid_raw	not_run	not_run	backlog	shared	not_run	ref_fk	not_run	not_run	not_run	not_run												REJECT_RAW_INVENTORY																E098_global	workspace/core4d/results/E108/s1_raw_contact/inventory	historical_seed	workspace/core4d/results/E108/registries/case_state_registry_all_nonbox_candidates.tsv	core4d_data_construction_v3.0	2026-06-02T16:46:03+08:00	E108_nonbox_candidate_mining; manual_template_review_required_non_box,large_size_near_box025_review,high_risk_nonmove_action
